ID,totalDOS_000.00_001.00THz,totalDOS_001.00_002.00THz,totalDOS_002.00_003.00THz,totalDOS_003.00_004.00THz,totalDOS_004.00_005.00THz,totalDOS_005.00_006.00THz,totalDOS_006.00_007.00THz,totalDOS_007.00_008.00THz,totalDOS_008.00_009.00THz,totalDOS_009.00_010.00THz,totalDOS_010.00_011.00THz,totalDOS_011.00_012.00THz,totalDOS_012.00_013.00THz,totalDOS_013.00_014.00THz,totalDOS_014.00_015.00THz,totalDOS_015.00_016.00THz,totalDOS_016.00_017.00THz,totalDOS_017.00_018.00THz,totalDOS_018.00_019.00THz,totalDOS_019.00_020.00THz,totalDOS_020.00_021.00THz,totalDOS_021.00_022.00THz,totalDOS_022.00_023.00THz,totalDOS_023.00_024.00THz,totalDOS_024.00_025.00THz,totalDOS_025.00_026.00THz,totalDOS_026.00_027.00THz,totalDOS_027.00_028.00THz,totalDOS_028.00_029.00THz,totalDOS_029.00_030.00THz,totalDOS_030.00_031.00THz,totalDOS_031.00_032.00THz,totalDOS_032.00_033.00THz,totalDOS_033.00_034.00THz,totalDOS_034.00_035.00THz,totalDOS_035.00_036.00THz,totalDOS_036.00_037.00THz,totalDOS_037.00_038.00THz,totalDOS_038.00_039.00THz,totalDOS_039.00_040.00THz,totalDOS_040.00_041.00THz,totalDOS_041.00_042.00THz,totalDOS_042.00_043.00THz,totalDOS_043.00_044.00THz,totalDOS_044.00_045.00THz,totalDOS_045.00_046.00THz,totalDOS_046.00_047.00THz,totalDOS_047.00_048.00THz,totalDOS_048.00_049.00THz,totalDOS_049.00_050.00THz,totalDOS_050.00_051.00THz,totalDOS_051.00_052.00THz,totalDOS_052.00_053.00THz,totalDOS_053.00_054.00THz,totalDOS_054.00_055.00THz,totalDOS_055.00_056.00THz,totalDOS_056.00_057.00THz,totalDOS_057.00_058.00THz,totalDOS_058.00_059.00THz,totalDOS_059.00_060.00THz,totalDOS_060.00_061.00THz,totalDOS_061.00_062.00THz,totalDOS_062.00_063.00THz,totalDOS_063.00_064.00THz,totalDOS_064.00_065.00THz,totalDOS_065.00_066.00THz,totalDOS_066.00_067.00THz,totalDOS_067.00_068.00THz,totalDOS_068.00_069.00THz,totalDOS_069.00_070.00THz,totalDOS_070.00_071.00THz,totalDOS_071.00_072.00THz,totalDOS_072.00_073.00THz,totalDOS_073.00_074.00THz,totalDOS_074.00_075.00THz,totalDOS_075.00_076.00THz,totalDOS_076.00_077.00THz,totalDOS_077.00_078.00THz,totalDOS_078.00_079.00THz,totalDOS_079.00_080.00THz,totalDOS_080.00_081.00THz,totalDOS_081.00_082.00THz,totalDOS_082.00_083.00THz,totalDOS_083.00_084.00THz,totalDOS_084.00_085.00THz,totalDOS_085.00_086.00THz,totalDOS_086.00_087.00THz,totalDOS_087.00_088.00THz,totalDOS_088.00_089.00THz,totalDOS_089.00_090.00THz,totalDOS_090.00_091.00THz,totalDOS_091.00_092.00THz,totalDOS_092.00_093.00THz,totalDOS_093.00_094.00THz,totalDOS_094.00_095.00THz,totalDOS_095.00_096.00THz,totalDOS_096.00_097.00THz,totalDOS_097.00_098.00THz,totalDOS_098.00_099.00THz,totalDOS_099.00_100.00THz
m0v,0.0008124416843607463,0.008168505630733437,0.03694554519521879,0.04462555610348133,0.043332678214408296,0.045447882014557496,0.051417732234902695,0.048003195859403505,0.07242317713136578,0.08291641856478808,0.08738222520876426,0.08217095941784827,0.0753936643762173,0.0460276590845211,0.03517454934086168,0.03442375525996422,0.03532125732227435,0.03475532909920384,0.030544845209964644,0.03169145134010009,0.026385549421434184,0.014583625795116583,0.012114504818699318,0.01060278380463051,0.005745218301844271,0.0035894895653352196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mde,0.0025065556815414003,0.01847868309277644,0.03710235369526022,0.04613774846068027,0.04068603868962223,0.027384407376323458,0.017647681044350685,0.028069568404586406,0.03762421806620661,0.053931708531180615,0.01727629756645283,0.010726145987422657,0.02617640830608813,0.019270138836111277,0.019557988619473478,0.013969986841618655,0.020053398486987322,0.018560315092320662,0.04357679338777754,0.03317608731742696,0.03293507898229597,0.01573271935023917,0.003906490375397937,0.09989540830569235,0.013398126276181312,0.013972306753050437,0.012526976954338317,0.020504053741184,0.011030034460588234,0.015633013593030345,0.017932197560268783,0.006291709173065014,0.014209257621770435,0.0002655088377333302,0.0,0.0200348449048515,0.00952561526263481,0.004739615530544563,0.026445199381331403,0.03224732149581981,0.013884611811425604,0.028848931209868905,0.016594866180043986,0.011951555740907022,0.021419466833558564,0.004162566179970346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfs,0.0007467141796040828,0.005574481591672608,0.02433218630581224,0.031098248182152087,0.060330603288526616,0.052035837768610205,0.031734376713665295,0.050886971654984466,0.06932996843771388,0.06311320631000472,0.04852902714774677,0.08054515476656564,0.06672921944554382,0.05504983065751469,0.05449658773777044,0.040050468479363166,0.0576766080889454,0.040961624635369585,0.04839793433094229,0.03460694120216767,0.06073828270478827,0.02303572637053607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mq1,0.01284267753975629,0.11804721643218986,0.10267726078648996,0.11203441067180613,0.06850705069981634,0.04526614487885446,0.0,0.0037983499805087882,0.17645988308606436,0.18319897082784728,0.12792457667497564,0.04924345842169087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mtn,0.015748948919724146,0.07539355667002678,0.08860356772969523,0.07016029062021792,0.08183999467384537,0.08179687568572198,0.08360246563171667,0.07506213723969567,0.06723547538689437,0.05824603335261728,0.058546273897886726,0.0876363497967406,0.043108082620943344,0.041374875160948454,0.0,0.026268670459880523,0.03272002086809615,0.01265638128534876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
my9,0.001359180975259225,0.01501214214879761,0.03940817981339454,0.061939200261311694,0.0590543167092775,0.0508576019145736,0.055333296991768255,0.056094870039720184,0.06903461847474553,0.05484641133953701,0.05094976630687261,0.03817681489146165,0.059017001669829004,0.024454762351441933,0.004783225252473342,0.04908674226264248,0.05476106108964864,0.009653090328886227,0.025963099451044625,0.018670846248272352,0.0,0.0,0.0,0.0,0.0,0.0,0.009003201144564392,0.028394380812470702,0.050646627676026006,0.03059435688823869,0.03363844469563951,0.004282904802137569,0.011543860535903087,0.011547089224696093,0.016878801957772575,0.0028486055739067357,0.0021654981676868237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n27,0.0011564973289071565,0.006151717799745725,0.022780591004040986,0.05180211532404759,0.06107408667965435,0.042451693277191976,0.022412869157236504,0.03428314207366929,0.03597514649975427,0.04317373162826077,0.04360205742530638,0.06150000048429112,0.07038698761809072,0.043140217345221964,0.026606794413182783,0.007860835201841653,0.026101395362323556,0.024084103097395032,0.016545906866044065,0.04274051419260682,0.05641397730914479,0.02421947850731768,0.006869803638558809,0.006744756624991882,0.007293046915926332,0.007434969456762609,0.009483485252987764,0.008132545934076496,0.0072600588013176605,0.006626012983571806,0.008249086924785438,0.002058511312883088,0.01004156298320773,0.012536311639650698,0.014218838274343622,0.017775082055346513,0.01570816854724971,0.006396404416844366,0.0006211950486197964,4.49347514382601e-05,0.02034749448471299,0.04354592796376701,0.017680472859916405,0.004180309199577314,0.0018756228603382255,0.00041153847385029703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nhq,0.006737204461181854,0.0670224779861029,0.10274287179726616,0.06307170362002583,0.03966686750506615,0.053639250197786814,0.08521649179455808,0.051445688507190425,0.07611189453527273,0.09790717700122213,0.06967923713769969,0.11294939915065964,0.03741364093972312,0.014510946197593112,0.0,0.030419816657184066,0.08300398351775376,0.008461348993713551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nig,0.005838369734310495,0.060723902017024725,0.11016022351828443,0.07138312481233415,0.08644657034696629,0.07325452514186805,0.07954921819326581,0.08820389546096749,0.055610167090811874,0.07135404542376153,0.07518496964260084,0.06514533502100751,0.0398903433782921,0.029650561483257572,0.00018322083706631781,0.0024328027821845393,0.05415050617482426,0.030838218941172026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nip,0.013001347157537804,0.07367445635106568,0.10260387557322594,0.08921481925414436,0.06422634042198802,0.0824348670669209,0.06542467136563727,0.08104114851779873,0.05839830401675942,0.0629487621195247,0.07758764085786726,0.09276970436756612,0.0561530176208054,0.00223143317173667,0.0,0.012245523560782824,0.06123212460335898,0.004811963973279927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nua,0.004842815252914564,0.03363716616815839,0.061420021107516,0.04556554188343843,0.07916093035349175,0.053345787682508215,0.06810023720040341,0.06796475160414385,0.06594182656004494,0.0662791728078745,0.06280613289357334,0.08531347627661487,0.05777986004388703,0.05419976338119872,0.05028479310712795,0.047612024773315824,0.005617966768607334,0.003960580637520406,0.005043627014950497,0.0073554293256099515,0.017935941466058737,0.008137785714240722,0.03558142372831706,0.010400784094855956,0.001712160153627556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o5q,0.0013955275513129787,0.0199639161181913,0.05991015770385532,0.077131764118139,0.06024630197521542,0.051918207921207486,0.06266898437718835,0.06226073293053757,0.04827741089938772,0.0653139660277273,0.06874956794862164,0.06811862537627171,0.0586602765324838,0.0539008722758863,0.056449946018102784,0.05760301507408223,0.04698412884731334,0.031472867155976005,0.018927644678736,0.0254527644426232,0.002687723744625452,0.0019055982825151188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oi6,0.0012353152679522362,0.0062723855189157724,0.018938887628306752,0.032351940651618075,0.04037267070831278,0.034870279821186914,0.04326594821492265,0.06134601720689531,0.06766593557899754,0.07244171931733936,0.0710855008410816,0.07309396737324039,0.0722979285882114,0.06338303834814461,0.04909892518637889,0.05703581111175677,0.06586768299863555,0.05433384116542085,0.040448023200891796,0.033627057069257234,0.020112747784007557,0.013466673367250208,0.007387703051275763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
opo,0.02497340127989912,0.0987289948497382,0.11577476168098552,0.10155761737831058,0.05426564416958296,0.0820208936020359,0.10447774948943052,0.06934059591785932,0.08107550697454596,0.09558767170378503,0.09308337211094668,0.05093618938228481,0.028177601460595402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p9u,0.006286448385029348,0.08947647532498193,0.10000905416131871,0.07647526449605416,0.09618267787141761,0.06781123348896795,0.06790870148317828,0.05326008836002906,0.0606390389613894,0.06439757875063412,0.08268319056890769,0.06262276404074826,0.06047942742036344,0.014687796095508122,0.0,0.0,0.08009478377655779,0.01698547681491412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pa1,0.018584386504065607,0.08116934803326016,0.09530216729548792,0.08888205564336552,0.07167394177296346,0.06364942143175988,0.06482705390597185,0.05728279960174999,0.05477369039437423,0.0826848652006101,0.08908457652233051,0.0875361444772966,0.0579198741367977,0.032348485078034006,0.0,0.006740508358746623,0.025886471102798576,0.02165421054038728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pbz,0.0028921558521582237,0.015089127229585197,0.03202395227629011,0.04796434546998523,0.0455581224428812,0.05539776352811784,0.05241031004599141,0.05709038384380472,0.06324675674179003,0.0716470564961715,0.07500283275891449,0.06926959829332498,0.06496170278168076,0.05319639643199698,0.04673848411566816,0.048491605960967306,0.04693628309987552,0.008215581996044689,0.013957401244921064,0.024689892184272807,0.029591680347133806,0.02546199480934805,0.015091391942953187,0.009104094193178503,0.010785843615177615,0.014750022080149512,0.0004352202176171085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pe2,0.023326906418345943,0.11275294856832464,0.10467593833666333,0.11456590333073127,0.09810073816325844,0.07998256486674865,0.07148352848548419,0.11921740670505138,0.10048454766333957,0.09934429812081931,0.06267464275867209,0.01339057658256118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pg8,0.0008049788447618104,0.009039539936454998,0.039811942814295016,0.05391654952505182,0.0590154250741431,0.049880567271907546,0.05465409982781489,0.0644845665193028,0.06973755996644744,0.055386070007104556,0.03798638177135313,0.04622691457513321,0.05711843801712852,0.03701125092291708,0.004181089031382917,0.03302487738494415,0.047336038219218064,0.030405521330000733,0.0299910645664203,0.008660005345485854,0.0,0.0,0.0,0.0,0.0,0.009285343943636613,0.016807227609074063,0.033916107269288176,0.05013558097634058,0.023521387091349384,0.028825353156279328,0.01350036443922757,0.009503331908158092,0.014079452901781846,0.007358810907662795,0.001644536044677674,0.002749622801255948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pql,0.0013465206725384272,0.021301908484778656,0.0452211435336815,0.0651947548291498,0.07917438091376924,0.07404260305791155,0.08334044227720959,0.09698739199023351,0.0786992897139168,0.10293838584581627,0.07415050301096068,0.07328666417588917,0.06834870922376546,0.06449458755331468,0.056894772891554334,0.01457794182551034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwr,0.003242098905484389,0.019962076486365218,0.048628155399956186,0.053309160500605836,0.04715571741349708,0.06048869613430205,0.05184220710803287,0.07098512651716489,0.04195797882073541,0.060972140343313906,0.06628737652982165,0.06794531787340301,0.05357818515661856,0.0550924011779711,0.034008398224852084,0.030818355326827147,0.03393538245477047,0.03346626486349569,0.017625049165007095,0.008644146596361032,0.0,0.0,0.0,0.016854737789367507,0.016975964670681333,0.014728756491326414,0.031200514533034115,0.019987233285045227,0.021800866918218635,0.018349928173919935,0.0001577631398211599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qa9,0.0004538159872439674,0.005329494162262531,0.022511629405911827,0.035770072673287204,0.03481608092061448,0.04078259661091708,0.051159545333285775,0.05820770058449425,0.04887755049985893,0.049786545063390815,0.07103013624465648,0.09967423368873822,0.060681864207247756,0.060644946263486835,0.050082965055183,0.014700341180571097,0.00032280525177271705,0.05187103427178758,0.07062242090545214,0.044293628909228736,0.003913141243222977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07447512804925219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013790087199299176,0.03517272950010411,0.0010295067887301343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qbb,0.0016290293984454098,0.017146744320952877,0.13167179699818768,0.05287764561299464,0.05506789936724424,0.08784177138996394,0.061647441802148366,0.05526999709162008,0.058959723172822165,0.07239521430380545,0.10212041778780782,0.0804007173599922,0.06863044072530598,0.07204733262590222,0.02876511238358343,0.026990364089408365,0.018245160365453202,0.007692323345780057,0.0006008678585817301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
