ID,frac_H,frac_Li,frac_B,frac_C,frac_N,frac_O,frac_F,frac_Na,frac_Mg,frac_Al,frac_Si,frac_P,frac_S,frac_Cl,frac_K,frac_Ca,frac_Sc,frac_Ti,frac_V,frac_Cr,frac_Mn,frac_Fe,frac_Co,frac_Cu,frac_Zn,frac_Ga,frac_Ge,frac_Se,frac_Br,frac_Sr,frac_Y,frac_Zr,frac_Nb,frac_Mo,frac_Ag,frac_Cd,frac_In,frac_Sn,frac_Sb,frac_Te,frac_I,frac_Ba,frac_La,frac_Ce,frac_Pr,frac_Nd,frac_Sm,frac_Gd,frac_Er,frac_Lu,frac_Hf,frac_Ta,frac_W,frac_Pb,frac_Bi,comp_Z_mean,comp_Z_std,comp_Z_min,comp_Z_max,comp_atomic_mass_mean,comp_atomic_mass_std,comp_atomic_mass_min,comp_atomic_mass_max,comp_X_mean,comp_X_std,comp_X_min,comp_X_max,comp_row_mean,comp_row_std,comp_row_min,comp_row_max,comp_group_mean,comp_group_std,comp_group_min,comp_group_max,static_Z,static_Space group #,static_a,static_b,static_c,static_alpha,static_beta,static_gamma
hd3,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.529411764705882,8.044856939895887,3.0,32.0,24.042397764705882,17.101552328465182,6.941,72.64,1.8647058823529412,0.755334889865251,0.98,2.58,2.6470588235294117,0.5882352941176471,2.0,4.0,9.647058823529411,7.251297461757636,1.0,16.0,2,137,8.718,8.718,12.66,90.0,90.0,90.0
hja,0.0,0.08333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.458333333333332,17.827832095412564,3.0,59.0,38.94400208333333,42.86519289872728,6.941,140.90765,2.8287499999999994,0.9221411339016026,0.98,3.44,2.833333333333333,1.4624940645653537,2.0,6.0,12.0,5.787918451395113,1.0,16.0,4,88,5.284,5.284,11.5763,90.0,90.0,90.0
hln,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.299999999999997,8.752713864853575,3.0,32.0,41.1417,20.71214885061422,6.941,72.64,2.209,0.519065506463298,0.98,2.58,3.1999999999999997,0.6,2.0,4.0,13.7,4.405678154382138,1.0,16.0,8,43,11.943,22.59,6.805,90.0,90.0,90.0
hpu,0.0,0.10526315789473684,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,12.789473684210526,14.713327103678276,3.0,72.0,27.856957157894737,36.895535102138155,6.941,178.49,2.777368421052631,0.9232713127231382,0.98,3.44,2.473684210526316,0.9930506454796425,2.0,6.0,13.105263157894736,5.320217020129371,1.0,16.0,8,61,8.598,8.816,24.21,90.0,90.0,90.0
hta,0.0,0.06262833675564682,0.0,0.0,0.0,0.6160164271047228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11601642710472278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.246406570841888,15.885979199802202,3.0,57.0,36.23486561601642,39.455395567018066,6.941,138.90547,2.624312114989733,1.0441204747674409,0.98,3.44,2.8747433264887063,1.3829107645031429,2.0,6.0,11.088295687885012,6.256364855257115,1.0,16.0,2,123,3.8727,3.8727,7.751,90.0,90.0,90.0
hud,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,18.695652173913043,23.84266322775332,3.0,73.0,43.94228260869565,59.66646882401103,6.941,180.94788,2.3152173913043477,1.1830758348482528,0.89,3.44,2.8695652173913047,1.649883996609589,2.0,6.0,9.391304347826086,6.982830685734351,1.0,16.0,8,230,13.001,13.001,13.001,90.0,90.0,90.0
hx7,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.712198865656562,1.0,35.0,22.158668000000002,29.267620619833377,1.00794,79.904,2.112,1.0053138813325915,0.98,3.44,2.2,0.9797958971132712,1.0,4.0,7.200000000000001,7.6000000000000005,1.0,17.0,1,221,4.056,4.056,4.056,90.0,90.0,90.0
hyj,0.0,0.06077348066298342,0.0,0.0,0.0,0.6629834254143646,0.0,0.0,0.0,0.0055248618784530384,0.0,0.16574585635359115,0.0,0.0,0.0,0.0,0.0,0.10497237569060772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.353591160220994,4.981385330482936,3.0,22.0,21.33672043425414,10.99707223327492,6.941,47.867,2.873756906077348,0.8387943376688618,0.98,3.44,2.3812154696132595,0.667708758907667,2.0,4.0,13.646408839779005,4.844185536538422,1.0,16.0,6,167,8.5068,8.5068,20.8905,90.0,90.0,120.0
hzf,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.01092896174863388,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.00546448087431694,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.218579234972678,4.928592185629322,3.0,22.0,21.049354367213116,10.831729203330971,6.941,47.867,2.852459016393443,0.8581578740796673,0.98,3.44,2.3715846994535523,0.6559198289890124,2.0,4.0,13.551912568306012,4.955130272173843,1.0,16.0,6,167,8.5169,8.5169,20.916,90.0,90.0,120.0
i12,0.0,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.642857142857142,7.621465390190888,3.0,27.0,24.600813928571426,16.94164619576206,6.941,58.933195,2.57,1.0271388833620727,0.98,3.44,2.571428571428571,0.9035079029052513,2.0,4.0,10.785714285714285,6.269866385322411,1.0,16.0,4,212,8.3766,8.3766,8.3766,90.0,90.0,90.0
i47,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.230886134196436,3.0,30.0,33.08339457142857,15.752408522648384,6.941,65.409,2.162857142857143,0.5805099798751904,0.98,2.58,3.0,0.5345224838248488,2.0,4.0,13.142857142857142,5.138887356744271,1.0,16.0,2,82,5.738,5.738,8.914,90.0,90.0,90.0
i4l,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,14.406788523316205,3.0,34.0,41.038777777777774,33.406348391278954,6.941,78.96,1.7955555555555553,0.7475457787707884,0.98,2.58,3.0,0.9428090415820634,2.0,4.0,9.11111111111111,7.279261935181866,1.0,16.0,4,62,14.47728,8.11467,6.41034,90.0,90.0,90.0
i6k,0.0,0.07802874743326489,0.0,0.0,0.0,0.6098562628336756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2053388090349076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10677618069815195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.250513347022586,16.896316097986766,3.0,62.0,36.182751129363446,41.6553892939424,6.941,150.36,2.615523613963039,1.0411136052180383,0.98,3.44,2.8377823408624225,1.3519966259755016,2.0,6.0,10.97741273100616,6.320130405050198,1.0,16.0,4,62,5.34,7.619,5.441,90.0,90.0,90.0
i8k,0.0,0.06593406593406594,0.0,0.0,0.0,0.6593406593406593,0.0,0.0,0.0,0.0,0.0,0.16483516483516483,0.0,0.0,0.0,0.0,0.0,0.09890109890109891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65934065934066,6.364772175026784,3.0,49.0,22.108103626373627,14.587753345251462,6.941,114.818,2.8656043956043957,0.8449529654524165,0.98,3.44,2.395604395604396,0.709110584830843,2.0,5.0,13.626373626373626,4.868937992938979,1.0,16.0,6,167,8.55,8.55,20.96,90.0,90.0,120.0
i90,0.0,0.26724137931034486,0.0,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.12931034482758622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.137931034482758,19.174289786660417,3.0,57.0,37.009491810344834,47.03453474222662,6.941,138.90547,2.3229310344827585,1.1723274942883695,0.98,3.44,2.775862068965518,1.497619990567515,2.0,6.0,9.655172413793103,7.01488988813704,1.0,16.0,8,230,12.92484,12.92484,12.92484,90.0,90.0,90.0
i9a,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.5161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.129032258064516,6.781102467621232,3.0,30.0,24.89529187096774,13.719768105782357,6.941,65.409,1.983548387096774,0.7194287536161289,0.98,2.58,2.7096774193548385,0.5201456611805516,2.0,4.0,10.903225806451612,6.873768927712954,1.0,16.0,2,82,5.836,5.836,8.829,90.0,90.0,90.0
ia5,0.0,0.09090909090909091,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.84784173353895,3.0,57.0,40.33227545454545,43.17443129287505,6.941,138.90547,2.669090909090909,1.0340164808380126,0.98,3.44,2.909090909090909,1.504813214295168,2.0,6.0,11.454545454545455,6.095656223360076,1.0,16.0,2,139,3.8798,3.8798,20.3597,90.0,90.0,90.0
ib2,0.0,0.06077348066298342,0.0,0.0,0.0,0.6629834254143646,0.0,0.0,0.0,0.0,0.0,0.16574585635359115,0.0,0.0,0.0,0.0,0.0055248618784530384,0.10497237569060772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.397790055248617,5.0398188580214915,3.0,22.0,21.43602636464088,11.127974916816116,6.941,47.867,2.872375690607735,0.8410769157417077,0.98,3.44,2.386740331491713,0.6768801390405206,2.0,4.0,13.591160220994475,4.907850209767159,1.0,16.0,6,167,8.522,8.522,20.889,90.0,90.0,120.0
ihb,0.0,0.06748466257668712,0.0,0.0,0.0,0.6114519427402862,0.0020449897750511245,0.0,0.0,0.0020449897750511245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20245398773006132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11451942740286299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.120654396728014,15.825213592771396,3.0,57.0,35.943543684662586,39.288086801872915,6.941,138.90547,2.6187116564417177,1.0484473751472148,0.98,3.98,2.865030674846626,1.3769145618793839,2.0,6.0,11.065439672801638,6.273895984072239,1.0,17.0,2,99,3.8701,3.8701,7.756,90.0,90.0,90.0
iiy,0.0,0.4696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515154,0.060606060606060615,0.3787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.242424242424242,9.176816319367644,3.0,35.0,23.762068909090907,20.030724132705064,6.941,79.904,1.8233333333333333,0.8105821576764655,0.98,2.96,2.606060606060606,0.6247129735784335,2.0,4.0,8.93939393939394,7.485093849493194,1.0,17.0,4,216,10.024,10.024,10.024,90.0,90.0,90.0
ij5,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.38461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.692307692307693,7.989267949372077,3.0,35.0,22.355635538461538,16.900101118636552,6.941,79.904,1.8484615384615386,0.8225461984111957,0.98,3.16,2.576923076923077,0.5665738408713937,2.0,4.0,9.076923076923077,7.488057553007974,1.0,17.0,4,216,9.952,9.952,9.952,90.0,90.0,90.0
ijh,0.0,0.22727272727272727,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002272727272727273,0.0,0.08863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54090909090909,18.94341236157906,3.0,57.0,37.68304288636364,46.310911514461374,6.941,138.90547,2.3936818181818182,1.1569541079278987,0.98,3.44,2.8181818181818183,1.526623238522424,2.0,6.0,9.813636363636363,6.857099536216954,1.0,16.0,8,230,12.717,12.717,12.717,90.0,90.0,90.0
ik8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78048,9.007755046047823,3.0,50.0,24.627296159999997,20.000718846138025,6.941,118.71,1.8848319999999998,0.7531901298981554,0.98,2.58,2.66336,0.6298837276831336,2.0,5.0,9.84,7.231486707448199,1.0,16.0,2,137,8.72902,8.72902,12.7065,90.0,90.0,90.0
ikh,0.0,0.39024390243902435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.804878048780488,6.2517100575494124,3.0,16.0,22.127434390243902,12.153927798007873,6.941,32.065,1.9080487804878048,0.7523660873057617,0.98,2.58,2.6097560975609753,0.4878048780487805,2.0,3.0,10.024390243902438,7.226265793002934,1.0,16.0,2,137,8.7144,8.7144,12.4677,90.0,90.0,90.0
il5,0.0,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,25.055555555555554,28.277341188509183,3.0,73.0,59.27596222222222,71.3554203355101,6.941,180.94788,2.744444444444444,0.9912854854078349,0.98,3.44,3.1111111111111107,1.7916128329552332,2.0,6.0,12.0,5.725188012439222,1.0,16.0,2,123,3.872,3.872,7.73,90.0,90.0,90.0
ipo,0.0,0.2916666666666667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,18.0,23.425413550244958,3.0,72.0,42.26150875,58.50417294064404,6.941,178.49,2.251666666666667,1.1912166982636796,0.98,3.44,2.8333333333333335,1.6244657241348273,2.0,6.0,9.0,7.053367989832942,1.0,16.0,8,142,13.106,13.106,12.63,90.0,90.0,90.0
iqt,0.0,0.07608695652173914,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,0.02173913043478261,0.0,0.16304347826086957,0.0,0.0,0.0,0.0,0.0,0.08695652173913045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08695652173913,4.808624891373388,3.0,22.0,20.761483773913046,10.538282466717746,6.941,47.867,2.8440217391304348,0.8641344749700466,0.98,3.44,2.358695652173913,0.6355675611323356,2.0,4.0,13.58695652173913,4.91703377779965,1.0,16.0,6,167,8.4955,8.4955,20.7992,90.0,90.0,120.0
ish,0.0,0.46869070208728647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013282732447817835,0.06261859582542693,0.37950664136622386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07590132827324478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.259962049335861,9.179155620822277,3.0,35.0,23.799468018975325,20.037868470644252,6.941,79.904,1.8254838709677417,0.8106663827279416,0.98,2.96,2.607210626185958,0.6247467792468435,2.0,4.0,8.956356736242883,7.4855960615343395,1.0,17.0,4,216,10.0193,10.0193,10.0193,90.0,90.0,90.0
iwe,0.0,0.07103825136612021,0.0,0.0,0.0,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.0,0.0,0.0,0.0,0.016393442622950817,0.09289617486338797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.306010928961749,5.046701778529282,3.0,22.0,21.24579560655738,11.097266681770098,6.941,47.867,2.8497267759562845,0.86249633352764,0.98,3.44,2.3825136612021858,0.6743709625781369,2.0,4.0,13.442622950819674,5.0749290236947,1.0,16.0,6,167,8.559,8.559,20.964,90.0,90.0,120.0
ix1,0.0,0.05074726745482935,0.0,0.0,0.0,0.6691947356680793,0.0,0.0,0.0,0.0,0.0,0.16729868391701982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275931296007136,0.0,0.0,0.0,0.0,16.13395047958956,20.12876828517686,3.0,72.0,36.367230426053986,51.02974923371553,6.941,178.49,2.864733437430292,0.8683128980794678,0.98,3.44,2.6183359357573055,1.2605984141784803,2.0,6.0,13.718380548739685,4.755732078989992,1.0,16.0,6,167,8.8306,8.8306,22.027,90.0,90.0,120.0
izs,0.0,0.4100294985250737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05604719764011798,0.06194690265486725,0.47197640117994094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.495575221238939,6.267569608621355,3.0,16.0,21.472780241887907,12.148380881783584,6.941,32.065,1.8616814159292039,0.7543422804571615,0.98,2.58,2.5899705014749266,0.4918387020806215,2.0,3.0,9.675516224188792,7.248701803140872,1.0,16.0,6,137,8.672,8.672,12.536,90.0,90.0,90.0
j3x,0.0,0.39024390243902446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09756097560975611,0.48780487804878053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02439024390243903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21951219512195,7.031331259032069,3.0,32.0,23.14368409756097,14.387795359698481,6.941,72.64,1.9036585365853655,0.7512323407203659,0.98,2.58,2.6341463414634143,0.5298917312780592,2.0,4.0,9.999999999999998,7.211102550927978,1.0,16.0,24,11,13.0981,24.201,12.2793,90.0,89.887,90.0
j5g,0.0,0.2608695652173913,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.913043478260867,18.681339313960525,3.0,57.0,36.268161086956525,45.631231118883306,6.941,138.90547,2.324782608695652,1.1735059680669915,0.98,3.44,2.782608695652174,1.5023610907105214,2.0,6.0,9.391304347826086,6.973484753193669,1.0,16.0,8,230,12.9136,12.9136,12.9136,90.0,90.0,90.0
j8q,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36,7.509354166637768,3.0,32.0,23.55110096,15.682734537270552,6.941,72.64,1.8860000000000001,0.7533445426894656,0.98,2.58,2.64,0.5571355310873648,2.0,4.0,9.84,7.231486707448199,1.0,16.0,2,137,8.719,8.719,12.639,90.0,90.0,90.0
