split,ID,source_folder,filtered_folder,source_li_file,source_total_file,filtered_li_file,filtered_total_file,li_staging_method,total_staging_method,auxiliary_file_count,auxiliary_staging_methods,status
train,uaz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz,/content/obelix_audit_filtered_spectra/Train_cif/uaz,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/Lithium_PDOS_uaz.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uaz/Total_DOS_uaz.csv,/content/obelix_audit_filtered_spectra/Train_cif/uaz/Lithium_PDOS_uaz.csv,/content/obelix_audit_filtered_spectra/Train_cif/uaz/Total_DOS_uaz.csv,copy2,copy2,2,copy2,ok
train,ueu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ueu,/content/obelix_audit_filtered_spectra/Train_cif/ueu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ueu/Lithium_PDOS_ueu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ueu/Total_DOS_ueu.csv,/content/obelix_audit_filtered_spectra/Train_cif/ueu/Lithium_PDOS_ueu.csv,/content/obelix_audit_filtered_spectra/Train_cif/ueu/Total_DOS_ueu.csv,copy2,copy2,2,copy2,ok
train,uex,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uex,/content/obelix_audit_filtered_spectra/Train_cif/uex,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uex/Lithium_PDOS_uex.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uex/Total_DOS_uex.csv,/content/obelix_audit_filtered_spectra/Train_cif/uex/Lithium_PDOS_uex.csv,/content/obelix_audit_filtered_spectra/Train_cif/uex/Total_DOS_uex.csv,copy2,copy2,2,copy2,ok
train,ui6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ui6,/content/obelix_audit_filtered_spectra/Train_cif/ui6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ui6/Lithium_PDOS_ui6.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ui6/Total_DOS_ui6.csv,/content/obelix_audit_filtered_spectra/Train_cif/ui6/Lithium_PDOS_ui6.csv,/content/obelix_audit_filtered_spectra/Train_cif/ui6/Total_DOS_ui6.csv,copy2,copy2,2,copy2,ok
train,uox,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uox,/content/obelix_audit_filtered_spectra/Train_cif/uox,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uox/Lithium_PDOS_uox.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uox/Total_DOS_uox.csv,/content/obelix_audit_filtered_spectra/Train_cif/uox/Lithium_PDOS_uox.csv,/content/obelix_audit_filtered_spectra/Train_cif/uox/Total_DOS_uox.csv,copy2,copy2,2,copy2,ok
train,ur9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ur9,/content/obelix_audit_filtered_spectra/Train_cif/ur9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ur9/Lithium_PDOS_ur9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ur9/Total_DOS_ur9.csv,/content/obelix_audit_filtered_spectra/Train_cif/ur9/Lithium_PDOS_ur9.csv,/content/obelix_audit_filtered_spectra/Train_cif/ur9/Total_DOS_ur9.csv,copy2,copy2,2,copy2,ok
train,usu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/usu,/content/obelix_audit_filtered_spectra/Train_cif/usu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/usu/Lithium_PDOS_usu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/usu/Total_DOS_usu.csv,/content/obelix_audit_filtered_spectra/Train_cif/usu/Lithium_PDOS_usu.csv,/content/obelix_audit_filtered_spectra/Train_cif/usu/Total_DOS_usu.csv,copy2,copy2,2,copy2,ok
train,uu4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uu4,/content/obelix_audit_filtered_spectra/Train_cif/uu4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uu4/Lithium_PDOS_uu4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uu4/Total_DOS_uu4.csv,/content/obelix_audit_filtered_spectra/Train_cif/uu4/Lithium_PDOS_uu4.csv,/content/obelix_audit_filtered_spectra/Train_cif/uu4/Total_DOS_uu4.csv,copy2,copy2,2,copy2,ok
train,uut,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uut,/content/obelix_audit_filtered_spectra/Train_cif/uut,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uut/Lithium_PDOS_uut.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uut/Total_DOS_uut.csv,/content/obelix_audit_filtered_spectra/Train_cif/uut/Lithium_PDOS_uut.csv,/content/obelix_audit_filtered_spectra/Train_cif/uut/Total_DOS_uut.csv,copy2,copy2,2,copy2,ok
train,uw9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uw9,/content/obelix_audit_filtered_spectra/Train_cif/uw9,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uw9/Lithium_PDOS_uw9.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uw9/Total_DOS_uw9.csv,/content/obelix_audit_filtered_spectra/Train_cif/uw9/Lithium_PDOS_uw9.csv,/content/obelix_audit_filtered_spectra/Train_cif/uw9/Total_DOS_uw9.csv,copy2,copy2,2,copy2,ok
train,uxi,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxi,/content/obelix_audit_filtered_spectra/Train_cif/uxi,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxi/Lithium_PDOS_uxi.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxi/Total_DOS_uxi.csv,/content/obelix_audit_filtered_spectra/Train_cif/uxi/Lithium_PDOS_uxi.csv,/content/obelix_audit_filtered_spectra/Train_cif/uxi/Total_DOS_uxi.csv,copy2,copy2,2,copy2,ok
train,uxo,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxo,/content/obelix_audit_filtered_spectra/Train_cif/uxo,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxo/Lithium_PDOS_uxo.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/uxo/Total_DOS_uxo.csv,/content/obelix_audit_filtered_spectra/Train_cif/uxo/Lithium_PDOS_uxo.csv,/content/obelix_audit_filtered_spectra/Train_cif/uxo/Total_DOS_uxo.csv,copy2,copy2,2,copy2,ok
train,vj7,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vj7,/content/obelix_audit_filtered_spectra/Train_cif/vj7,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vj7/Lithium_PDOS_vj7.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vj7/Total_DOS_vj7.csv,/content/obelix_audit_filtered_spectra/Train_cif/vj7/Lithium_PDOS_vj7.csv,/content/obelix_audit_filtered_spectra/Train_cif/vj7/Total_DOS_vj7.csv,copy2,copy2,2,copy2,ok
train,vqj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqj,/content/obelix_audit_filtered_spectra/Train_cif/vqj,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqj/Lithium_PDOS_vqj.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqj/Total_DOS_vqj.csv,/content/obelix_audit_filtered_spectra/Train_cif/vqj/Lithium_PDOS_vqj.csv,/content/obelix_audit_filtered_spectra/Train_cif/vqj/Total_DOS_vqj.csv,copy2,copy2,2,copy2,ok
train,vqu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqu,/content/obelix_audit_filtered_spectra/Train_cif/vqu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqu/Lithium_PDOS_vqu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vqu/Total_DOS_vqu.csv,/content/obelix_audit_filtered_spectra/Train_cif/vqu/Lithium_PDOS_vqu.csv,/content/obelix_audit_filtered_spectra/Train_cif/vqu/Total_DOS_vqu.csv,copy2,copy2,2,copy2,ok
train,vy5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vy5,/content/obelix_audit_filtered_spectra/Train_cif/vy5,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vy5/Lithium_PDOS_vy5.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/vy5/Total_DOS_vy5.csv,/content/obelix_audit_filtered_spectra/Train_cif/vy5/Lithium_PDOS_vy5.csv,/content/obelix_audit_filtered_spectra/Train_cif/vy5/Total_DOS_vy5.csv,copy2,copy2,2,copy2,ok
train,w7d,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w7d,/content/obelix_audit_filtered_spectra/Train_cif/w7d,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w7d/Lithium_PDOS_w7d.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w7d/Total_DOS_w7d.csv,/content/obelix_audit_filtered_spectra/Train_cif/w7d/Lithium_PDOS_w7d.csv,/content/obelix_audit_filtered_spectra/Train_cif/w7d/Total_DOS_w7d.csv,copy2,copy2,2,copy2,ok
train,w87,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w87,/content/obelix_audit_filtered_spectra/Train_cif/w87,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w87/Lithium_PDOS_w87.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/w87/Total_DOS_w87.csv,/content/obelix_audit_filtered_spectra/Train_cif/w87/Lithium_PDOS_w87.csv,/content/obelix_audit_filtered_spectra/Train_cif/w87/Total_DOS_w87.csv,copy2,copy2,2,copy2,ok
train,wsd,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wsd,/content/obelix_audit_filtered_spectra/Train_cif/wsd,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wsd/Lithium_PDOS_wsd.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wsd/Total_DOS_wsd.csv,/content/obelix_audit_filtered_spectra/Train_cif/wsd/Lithium_PDOS_wsd.csv,/content/obelix_audit_filtered_spectra/Train_cif/wsd/Total_DOS_wsd.csv,copy2,copy2,2,copy2,ok
train,wyu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wyu,/content/obelix_audit_filtered_spectra/Train_cif/wyu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wyu/Lithium_PDOS_wyu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/wyu/Total_DOS_wyu.csv,/content/obelix_audit_filtered_spectra/Train_cif/wyu/Lithium_PDOS_wyu.csv,/content/obelix_audit_filtered_spectra/Train_cif/wyu/Total_DOS_wyu.csv,copy2,copy2,2,copy2,ok
train,x2i,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2i,/content/obelix_audit_filtered_spectra/Train_cif/x2i,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2i/Lithium_PDOS_x2i.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2i/Total_DOS_x2i.csv,/content/obelix_audit_filtered_spectra/Train_cif/x2i/Lithium_PDOS_x2i.csv,/content/obelix_audit_filtered_spectra/Train_cif/x2i/Total_DOS_x2i.csv,copy2,copy2,2,copy2,ok
train,x2v,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2v,/content/obelix_audit_filtered_spectra/Train_cif/x2v,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2v/Lithium_PDOS_x2v.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/x2v/Total_DOS_x2v.csv,/content/obelix_audit_filtered_spectra/Train_cif/x2v/Lithium_PDOS_x2v.csv,/content/obelix_audit_filtered_spectra/Train_cif/x2v/Total_DOS_x2v.csv,copy2,copy2,2,copy2,ok
train,xa0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xa0,/content/obelix_audit_filtered_spectra/Train_cif/xa0,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xa0/Lithium_PDOS_xa0.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xa0/Total_DOS_xa0.csv,/content/obelix_audit_filtered_spectra/Train_cif/xa0/Lithium_PDOS_xa0.csv,/content/obelix_audit_filtered_spectra/Train_cif/xa0/Total_DOS_xa0.csv,copy2,copy2,2,copy2,ok
train,xas,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xas,/content/obelix_audit_filtered_spectra/Train_cif/xas,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xas/Lithium_PDOS_xas.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xas/Total_DOS_xas.csv,/content/obelix_audit_filtered_spectra/Train_cif/xas/Lithium_PDOS_xas.csv,/content/obelix_audit_filtered_spectra/Train_cif/xas/Total_DOS_xas.csv,copy2,copy2,2,copy2,ok
train,xub,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xub,/content/obelix_audit_filtered_spectra/Train_cif/xub,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xub/Lithium_PDOS_xub.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xub/Total_DOS_xub.csv,/content/obelix_audit_filtered_spectra/Train_cif/xub/Lithium_PDOS_xub.csv,/content/obelix_audit_filtered_spectra/Train_cif/xub/Total_DOS_xub.csv,copy2,copy2,2,copy2,ok
train,xut,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xut,/content/obelix_audit_filtered_spectra/Train_cif/xut,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xut/Lithium_PDOS_xut.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xut/Total_DOS_xut.csv,/content/obelix_audit_filtered_spectra/Train_cif/xut/Lithium_PDOS_xut.csv,/content/obelix_audit_filtered_spectra/Train_cif/xut/Total_DOS_xut.csv,copy2,copy2,2,copy2,ok
train,xz4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xz4,/content/obelix_audit_filtered_spectra/Train_cif/xz4,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xz4/Lithium_PDOS_xz4.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/xz4/Total_DOS_xz4.csv,/content/obelix_audit_filtered_spectra/Train_cif/xz4/Lithium_PDOS_xz4.csv,/content/obelix_audit_filtered_spectra/Train_cif/xz4/Total_DOS_xz4.csv,copy2,copy2,2,copy2,ok
train,y2l,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/y2l,/content/obelix_audit_filtered_spectra/Train_cif/y2l,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/y2l/Lithium_PDOS_y2l.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/y2l/Total_DOS_y2l.csv,/content/obelix_audit_filtered_spectra/Train_cif/y2l/Lithium_PDOS_y2l.csv,/content/obelix_audit_filtered_spectra/Train_cif/y2l/Total_DOS_y2l.csv,copy2,copy2,2,copy2,ok
train,yav,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yav,/content/obelix_audit_filtered_spectra/Train_cif/yav,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yav/Lithium_PDOS_yav.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yav/Total_DOS_yav.csv,/content/obelix_audit_filtered_spectra/Train_cif/yav/Lithium_PDOS_yav.csv,/content/obelix_audit_filtered_spectra/Train_cif/yav/Total_DOS_yav.csv,copy2,copy2,2,copy2,ok
train,ym6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ym6,/content/obelix_audit_filtered_spectra/Train_cif/ym6,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ym6/Lithium_PDOS_ym6.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ym6/Total_DOS_ym6.csv,/content/obelix_audit_filtered_spectra/Train_cif/ym6/Lithium_PDOS_ym6.csv,/content/obelix_audit_filtered_spectra/Train_cif/ym6/Total_DOS_ym6.csv,copy2,copy2,2,copy2,ok
train,ymc,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ymc,/content/obelix_audit_filtered_spectra/Train_cif/ymc,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ymc/Lithium_PDOS_ymc.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ymc/Total_DOS_ymc.csv,/content/obelix_audit_filtered_spectra/Train_cif/ymc/Lithium_PDOS_ymc.csv,/content/obelix_audit_filtered_spectra/Train_cif/ymc/Total_DOS_ymc.csv,copy2,copy2,2,copy2,ok
train,yq2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yq2,/content/obelix_audit_filtered_spectra/Train_cif/yq2,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yq2/Lithium_PDOS_yq2.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yq2/Total_DOS_yq2.csv,/content/obelix_audit_filtered_spectra/Train_cif/yq2/Lithium_PDOS_yq2.csv,/content/obelix_audit_filtered_spectra/Train_cif/yq2/Total_DOS_yq2.csv,copy2,copy2,2,copy2,ok
train,yqu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yqu,/content/obelix_audit_filtered_spectra/Train_cif/yqu,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yqu/Lithium_PDOS_yqu.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/yqu/Total_DOS_yqu.csv,/content/obelix_audit_filtered_spectra/Train_cif/yqu/Lithium_PDOS_yqu.csv,/content/obelix_audit_filtered_spectra/Train_cif/yqu/Total_DOS_yqu.csv,copy2,copy2,2,copy2,ok
train,ysm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ysm,/content/obelix_audit_filtered_spectra/Train_cif/ysm,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ysm/Lithium_PDOS_ysm.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ysm/Total_DOS_ysm.csv,/content/obelix_audit_filtered_spectra/Train_cif/ysm/Lithium_PDOS_ysm.csv,/content/obelix_audit_filtered_spectra/Train_cif/ysm/Total_DOS_ysm.csv,copy2,copy2,2,copy2,ok
train,ywe,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ywe,/content/obelix_audit_filtered_spectra/Train_cif/ywe,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ywe/Lithium_PDOS_ywe.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ywe/Total_DOS_ywe.csv,/content/obelix_audit_filtered_spectra/Train_cif/ywe/Lithium_PDOS_ywe.csv,/content/obelix_audit_filtered_spectra/Train_cif/ywe/Total_DOS_ywe.csv,copy2,copy2,2,copy2,ok
train,z2s,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z2s,/content/obelix_audit_filtered_spectra/Train_cif/z2s,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z2s/Lithium_PDOS_z2s.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z2s/Total_DOS_z2s.csv,/content/obelix_audit_filtered_spectra/Train_cif/z2s/Lithium_PDOS_z2s.csv,/content/obelix_audit_filtered_spectra/Train_cif/z2s/Total_DOS_z2s.csv,copy2,copy2,2,copy2,ok
train,z7n,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z7n,/content/obelix_audit_filtered_spectra/Train_cif/z7n,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z7n/Lithium_PDOS_z7n.csv,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/z7n/Total_DOS_z7n.csv,/content/obelix_audit_filtered_spectra/Train_cif/z7n/Lithium_PDOS_z7n.csv,/content/obelix_audit_filtered_spectra/Train_cif/z7n/Total_DOS_z7n.csv,copy2,copy2,4,copy2,ok
