split,ID,family,candidate_rank_for_production,production_score,source_score,selected_as_production,selected_as_source,file,parse_status,parser,formula,reduced_formula,counts_json,n_sites,is_ordered,partial_or_mixed_sites,comparison_to_OBELiX,Li_relative_error,composition_total_variation_error,error
train,g5q,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/relaxed_g5q.cif,ok,pymatgen_structure,Li52 La24 Zr12 Ta4 O96,Li13La6Zr3TaO24,"{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}",188.0,True,0.0,PASS,0.0,0.0,
train,g5q,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/g5q/relaxed_g5q.cif,ok,pymatgen_structure,Li120 La24 Zr16 O96,Li15La3Zr2O12,"{""La"": 24.0, ""Li"": 120.0, ""O"": 96.0, ""Zr"": 16.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.3076923076923077,0.1921542553191489,
train,g5q,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/g5q/ordered_adaptive_g5q.cif,ok,pymatgen_structure,Li52 La24 Zr12 Ta4 O96,Li13La6Zr3TaO24,"{""La"": 24.0, ""Li"": 52.0, ""O"": 96.0, ""Ta"": 4.0, ""Zr"": 12.0}",188.0,True,0.0,PASS,0.0,0.0,
train,ga9,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/relaxed_ga9.cif,ok,pymatgen_structure,Li6 Ce8 B24 H96 Cl8,Li3Ce4B12(H12Cl)4,"{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 6.0}",142.0,True,0.0,FAIL_LI_STOICHIOMETRY,-0.25,0.01330203442879501,
train,ga9,argyrodites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/ga9/relaxed_ga9.cif,ok,pymatgen_structure,Li12 Ce8 B24 H96 Cl8,Li3Ce2B6(H12Cl)2,"{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 12.0}",148.0,True,0.0,FAIL_LI_STOICHIOMETRY,0.5,0.025525525525525478,
train,ga9,argyrodites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/ga9/ordered_adaptive_ga9.cif,ok,pymatgen_structure,Li6 Ce8 B24 H96 Cl8,Li3Ce4B12(H12Cl)4,"{""B"": 24.0, ""Ce"": 8.0, ""Cl"": 8.0, ""H"": 96.0, ""Li"": 6.0}",142.0,True,0.0,FAIL_LI_STOICHIOMETRY,-0.25,0.01330203442879501,
train,gas,perovskites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/relaxed_gas.cif,ok,pymatgen_structure,Li1 La1 Ti1 Co1 O3,LiLaTiCoO3,"{""Co"": 1.0, ""La"": 1.0, ""Li"": 1.0, ""O"": 3.0, ""Ti"": 1.0}",7.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,2.225806451612903,0.21804511278195488,
train,gas,perovskites,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gas/relaxed_gas (2).cif,ok,pymatgen_structure,La1 Ti1 O3,LaTiO3,"{""La"": 1.0, ""O"": 3.0, ""Ti"": 1.0}",5.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.09028340080971661,
train,gas,perovskites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gas/ordered_adaptive_gas.cif,ok,pymatgen_cif_tolerance2,Li0.5 La0.5 Ti0.5 Co0.5 O3,Li0.5La0.5Ti0.5Co0.5O3,"{""Co"": 0.5, ""La"": 0.5, ""Li"": 0.5, ""O"": 3.0, ""Ti"": 0.5}",5.0,False,2.0,FAIL_GENERAL_STOICHIOMETRY,0.6129032258064516,0.11700404858299593,
train,gcj,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/relaxed_gcj.cif,ok,pymatgen_structure,Li48 Ca8 La16 Nb16 O96,Li6CaLa2Nb2O12,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",184.0,True,0.0,PASS,0.0,0.0,
train,gcj,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gcj/relaxed_gcj.cif,ok,pymatgen_structure,Li120 La24 Nb16 O96,Li15La3Nb2O12,"{""La"": 24.0, ""Li"": 120.0, ""Nb"": 16.0, ""O"": 96.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.5,0.21467391304347827,
train,gcj,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gcj/ordered_adaptive_gcj.cif,ok,pymatgen_structure,Li48 Ca8 La16 Nb16 O96,Li6CaLa2Nb2O12,"{""Ca"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""Nb"": 16.0, ""O"": 96.0}",184.0,True,0.0,PASS,0.0,0.0,
train,gdr,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/relaxed_gdr.cif,ok,pymatgen_structure,Li50 La24 Zr10 Ta6 O96,Li25La12Zr5Ta3O48,"{""La"": 24.0, ""Li"": 50.0, ""O"": 96.0, ""Ta"": 6.0, ""Zr"": 10.0}",186.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.008064516129032228,0.003615127919911018,
train,gdr,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gdr/relaxed_gdr.cif,ok,pymatgen_structure,Li120 La24 Zr16 O96,Li15La3Zr2O12,"{""La"": 24.0, ""Li"": 120.0, ""O"": 96.0, ""Zr"": 16.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.4193548387096775,0.2122844827586207,
train,gdr,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gdr/ordered_adaptive_gdr.cif,ok,pymatgen_structure,Li50 La24 Zr10 Ta6 O96,Li25La12Zr5Ta3O48,"{""La"": 24.0, ""Li"": 50.0, ""O"": 96.0, ""Ta"": 6.0, ""Zr"": 10.0}",186.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.008064516129032228,0.003615127919911018,
train,gkl,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/relaxed_gkl.cif,ok,pymatgen_structure,Li40 La24 Nb16 O96,Li5La3Nb2O12,"{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}",176.0,True,0.0,PASS,0.0,0.0,
train,gkl,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gkl/relaxed_gkl.cif,ok,pymatgen_structure,Li168 La24 Nb16 O96,Li21La3Nb2O12,"{""La"": 24.0, ""Li"": 168.0, ""Nb"": 16.0, ""O"": 96.0}",304.0,True,0.0,FAIL_LI_STOICHIOMETRY,3.2,0.3253588516746412,
train,gkl,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gkl/ordered_adaptive_gkl.cif,ok,pymatgen_structure,Li40 La24 Nb16 O96,Li5La3Nb2O12,"{""La"": 24.0, ""Li"": 40.0, ""Nb"": 16.0, ""O"": 96.0}",176.0,True,0.0,PASS,0.0,0.0,
train,goi,nan,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/relaxed_goi.cif,ok,pymatgen_structure,Li4 H28 C12 N4 Cl4 O4,LiH7C3NClO,"{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}",56.0,True,0.0,PASS,0.0,0.0,
train,goi,nan,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/goi/relaxed.cif,ok,pymatgen_structure,Li4 H28 C12 N4 Cl4 O4,LiH7C3NClO,"{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}",56.0,True,0.0,PASS,0.0,0.0,
train,goi,nan,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/goi/ordered_adaptive_goi.cif,ok,pymatgen_structure,Li4 H28 C12 N4 Cl4 O4,LiH7C3NClO,"{""C"": 12.0, ""Cl"": 4.0, ""H"": 28.0, ""Li"": 4.0, ""N"": 4.0, ""O"": 4.0}",56.0,True,0.0,PASS,0.0,0.0,
train,gvd,nitrides,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/relaxed_gvd.cif,ok,pymatgen_structure,Li3 N1,Li3N,"{""Li"": 3.0, ""N"": 1.0}",4.0,True,0.0,PASS,0.0,0.0,
train,gvd,nitrides,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gvd/relaxed.cif,ok,pymatgen_structure,Li3 N1,Li3N,"{""Li"": 3.0, ""N"": 1.0}",4.0,True,0.0,PASS,0.0,0.0,
train,gvd,nitrides,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gvd/ordered_adaptive_gvd.cif,ok,pymatgen_structure,Li3 N1,Li3N,"{""Li"": 3.0, ""N"": 1.0}",4.0,True,0.0,PASS,0.0,0.0,
train,gw2,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/relaxed_gw2.cif,ok,pymatgen_structure,Li8 Al2 Ge10 P18 O72,Li4AlGe5(PO4)9,"{""Al"": 2.0, ""Ge"": 10.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0}",110.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,-0.04761904761904746,0.006916996047430809,
train,gw2,NASICON,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gw2/relaxed_gw2 (1).cif,ok,pymatgen_structure,Li42 Ge12 P18 O72,Li7Ge2(PO4)3,"{""Ge"": 12.0, ""Li"": 42.0, ""O"": 72.0, ""P"": 18.0}",144.0,True,0.0,FAIL_ELEMENT_SET,4.000000000000001,0.21557971014492758,
train,gw2,NASICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gw2/ordered_adaptive_gw2.cif,ok,pymatgen_structure,Li8 Al2 Ge10 P18 O72,Li4AlGe5(PO4)9,"{""Al"": 2.0, ""Ge"": 10.0, ""Li"": 8.0, ""O"": 72.0, ""P"": 18.0}",110.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,-0.04761904761904746,0.006916996047430809,
train,gxz,phosphates,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/relaxed_gxz.cif,ok,pymatgen_structure,Li8 Zn2 P4 O16,Li4Zn(PO4)2,"{""Li"": 8.0, ""O"": 16.0, ""P"": 4.0, ""Zn"": 2.0}",30.0,True,0.0,PASS,0.0,0.0,
train,gxz,phosphates,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gxz/relaxed_gxz.cif,ok,pymatgen_structure,Li12 P4 O16,Li3PO4,"{""Li"": 12.0, ""O"": 16.0, ""P"": 4.0}",32.0,True,0.0,FAIL_ELEMENT_SET,0.5,0.10833333333333334,
train,gxz,phosphates,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gxz/ordered_adaptive_gxz.cif,ok,pymatgen_structure,Li8 Zn2 P4 O16,Li4Zn(PO4)2,"{""Li"": 8.0, ""O"": 16.0, ""P"": 4.0, ""Zn"": 2.0}",30.0,True,0.0,PASS,0.0,0.0,
train,gz8,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/relaxed_gz8.cif,ok,pymatgen_structure,Li40 La24 Ta16 O96,Li5La3Ta2O12,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,gz8,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/gz8/relaxed_gz8.cif,ok,pymatgen_structure,Li168 La24 Ta16 O96,Li21La3Ta2O12,"{""La"": 24.0, ""Li"": 168.0, ""O"": 96.0, ""Ta"": 16.0}",304.0,True,0.0,FAIL_LI_STOICHIOMETRY,3.2,0.3253588516746412,
train,gz8,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/gz8/ordered_adaptive_gz8.cif,ok,pymatgen_structure,Li40 La24 Ta16 O96,Li5La3Ta2O12,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,h6c,LISICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/relaxed_h6c.cif,ok,pymatgen_structure,Li6 V2 O8,Li3VO4,"{""Li"": 6.0, ""O"": 8.0, ""V"": 2.0}",16.0,True,0.0,PASS,0.0,0.0,
train,h6c,LISICON,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/h6c/relaxed.cif,ok,pymatgen_structure,Li6 V2 O8,Li3VO4,"{""Li"": 6.0, ""O"": 8.0, ""V"": 2.0}",16.0,True,0.0,PASS,0.0,0.0,
train,h6c,LISICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h6c/ordered_adaptive_h6c.cif,ok,pymatgen_structure,Li6 V2 O8,Li3VO4,"{""Li"": 6.0, ""O"": 8.0, ""V"": 2.0}",16.0,True,0.0,PASS,0.0,0.0,
train,h7r,NASICON,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/relaxed_h7r.cif,ok,pymatgen_structure,Li6 Ti8 Sn4 P18 O72,Li3Ti4Sn2(PO4)9,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 4.0, ""Ti"": 8.0}",108.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0037037037037036986,
train,h7r,NASICON,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/h7r/relaxed_h7r.cif,ok,pymatgen_structure,Li6 Ti12 P18 O72,LiTi2(PO4)3,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Ti"": 12.0}",108.0,True,0.0,FAIL_ELEMENT_SET,0.0,0.03333333333333334,
train,h7r,NASICON,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h7r/ordered_adaptive_h7r.cif,ok,pymatgen_structure,Li6 Ti8 Sn4 P18 O72,Li3Ti4Sn2(PO4)9,"{""Li"": 6.0, ""O"": 72.0, ""P"": 18.0, ""Sn"": 4.0, ""Ti"": 8.0}",108.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0037037037037036986,
train,h82,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/relaxed_h82.cif,ok,pymatgen_structure,Li24 P4 S20 I3 Br1,Li24P4S20I3Br,"{""Br"": 1.0, ""I"": 3.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",52.0,True,0.0,PASS,0.0,0.0,
train,h82,argyrodites,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/h82/relaxed_h82 (1).cif,ok,pymatgen_structure,Li72 P4 S20 I4,Li18PS5I,"{""I"": 4.0, ""Li"": 72.0, ""P"": 4.0, ""S"": 20.0}",100.0,True,0.0,FAIL_ELEMENT_SET,2.0,0.25846153846153846,
train,h82,argyrodites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h82/ordered_adaptive_h82.cif,ok,pymatgen_structure,Li24 P4 S20 I3 Br1,Li24P4S20I3Br,"{""Br"": 1.0, ""I"": 3.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 20.0}",52.0,True,0.0,PASS,0.0,0.0,
train,h89,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/relaxed_h89.cif,ok,pymatgen_structure,Ba8 Li48 La16 Ta16 O96,BaLi6La2Ta2O12,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,h89,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/h89/relaxed_h89.cif,ok,pymatgen_structure,Li72 La24 Ta16 O96,Li9La3Ta2O12,"{""La"": 24.0, ""Li"": 72.0, ""O"": 96.0, ""Ta"": 16.0}",208.0,True,0.0,FAIL_ELEMENT_SET,0.5,0.11371237458193978,
train,h89,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/h89/ordered_adaptive_h89.cif,ok,pymatgen_structure,Ba8 Li48 La16 Ta16 O96,BaLi6La2Ta2O12,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,hai,phosphates,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/relaxed_hai.cif,ok,pymatgen_structure,Li2 Ca2 P6 Pb6 O24,LiCaP3(PbO4)3,"{""Ca"": 2.0, ""Li"": 2.0, ""O"": 24.0, ""P"": 6.0, ""Pb"": 6.0}",40.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.02040816326530614,0.0034517258629315206,
train,hai,phosphates,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hai/relaxed_hai (1).cif,ok,pymatgen_structure,Li4 P6 Pb6 O24,Li2P3(PbO4)3,"{""Li"": 4.0, ""O"": 24.0, ""P"": 6.0, ""Pb"": 6.0}",40.0,True,0.0,FAIL_ELEMENT_SET,1.0408163265306123,0.05097548774387199,
train,hai,phosphates,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hai/ordered_adaptive_hai.cif,ok,pymatgen_structure,Li2 Ca2 P6 Pb6 O24,LiCaP3(PbO4)3,"{""Ca"": 2.0, ""Li"": 2.0, ""O"": 24.0, ""P"": 6.0, ""Pb"": 6.0}",40.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.02040816326530614,0.0034517258629315206,
train,hbz,argyrodites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/relaxed_hbz.cif,ok,pymatgen_structure,Li24 P4 Se1 S19 Br4,Li24P4SeS19Br4,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 19.0, ""Se"": 1.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0038461538461538394,
train,hbz,argyrodites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hbz/relaxed_hbz.cif,ok,pymatgen_structure,Li72 P4 Se4 S20 Br4,Li18PSeS5Br,"{""Br"": 4.0, ""Li"": 72.0, ""P"": 4.0, ""S"": 20.0, ""Se"": 4.0}",104.0,True,0.0,FAIL_GENERAL_STOICHIOMETRY,2.0,0.25384615384615383,
train,hbz,argyrodites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hbz/ordered_adaptive_hbz.cif,ok,pymatgen_structure,Li24 P4 Se1 S19 Br4,Li24P4SeS19Br4,"{""Br"": 4.0, ""Li"": 24.0, ""P"": 4.0, ""S"": 19.0, ""Se"": 1.0}",52.0,True,0.0,PASS_INTEGERIZED_COMPOSITION,0.0,0.0038461538461538394,
train,hcm,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/relaxed_hcm.cif,ok,pymatgen_structure,Li40 La24 Ta16 O96,Li5La3Ta2O12,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,hcm,garnet,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hcm/relaxed.cif,ok,pymatgen_structure,Li40 La24 Ta16 O96,Li5La3Ta2O12,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,hcm,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hcm/ordered_adaptive_hcm.cif,ok,pymatgen_structure,Li40 La24 Ta16 O96,Li5La3Ta2O12,"{""La"": 24.0, ""Li"": 40.0, ""O"": 96.0, ""Ta"": 16.0}",176.0,True,0.0,PASS,0.0,0.0,
train,hja,molybdates,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/relaxed_hja.cif,ok,pymatgen_structure,Li2 Ce1 Pr1 Mo4 O16,Li2CePr(MoO4)4,"{""Ce"": 1.0, ""Li"": 2.0, ""Mo"": 4.0, ""O"": 16.0, ""Pr"": 1.0}",24.0,True,0.0,PASS,0.0,0.0,
train,hja,molybdates,2,850.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hja/relaxed_hja (1).cif,ok,pymatgen_structure,Li4 Mo4 O16,LiMoO4,"{""Li"": 4.0, ""Mo"": 4.0, ""O"": 16.0}",24.0,True,0.0,FAIL_ELEMENT_SET,1.0,0.08333333333333333,
train,hja,molybdates,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hja/ordered_adaptive_hja.cif,ok,pymatgen_structure,Li2 Ce1 Pr1 Mo4 O16,Li2CePr(MoO4)4,"{""Ce"": 1.0, ""Li"": 2.0, ""Mo"": 4.0, ""O"": 16.0, ""Pr"": 1.0}",24.0,True,0.0,PASS,0.0,0.0,
train,hta,perovskites,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta/relaxed_hta.cif,ok,pymatgen_structure,La1 Ti2 O6,LaTi2O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",9.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.06753365274925846,
train,hta,perovskites,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hta/relaxed_hta.cif,ok,pymatgen_structure,La2 Ti2 O6,LaTiO3,"{""La"": 2.0, ""O"": 6.0, ""Ti"": 2.0}",10.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.08398357289527723,
train,hta,perovskites,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hta/ordered_adaptive_hta.cif,ok,pymatgen_structure,La1 Ti2 O6,LaTi2O6,"{""La"": 1.0, ""O"": 6.0, ""Ti"": 2.0}",9.0,True,0.0,FAIL_ELEMENT_SET,-1.0,0.06753365274925846,
train,hud,garnet,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud/relaxed_hud.cif,ok,pymatgen_structure,Ba8 Li48 La16 Ta16 O96,BaLi6La2Ta2O12,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,hud,garnet,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hud/relaxed_hud.cif,ok,pymatgen_structure,Li120 La24 Ta16 O96,Li15La3Ta2O12,"{""La"": 24.0, ""Li"": 120.0, ""O"": 96.0, ""Ta"": 16.0}",256.0,True,0.0,FAIL_ELEMENT_SET,1.5,0.21467391304347827,
train,hud,garnet,3,800.0,5150.0,False,True,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hud/ordered_adaptive_hud.cif,ok,pymatgen_structure,Ba8 Li48 La16 Ta16 O96,BaLi6La2Ta2O12,"{""Ba"": 8.0, ""La"": 16.0, ""Li"": 48.0, ""O"": 96.0, ""Ta"": 16.0}",184.0,True,0.0,PASS,0.0,0.0,
train,hx7,antiperovskite,1,5200.0,350.0,True,False,/content/drive/.shortcut-targets-by-id/1_rZkiXnggqDBzgsITf1d7V4K_4aJ00gF/Train_cif_dos_code-2/hx7/relaxed_hx7.cif,ok,pymatgen_structure,Li2 Br1 O1,Li2BrO,"{""Br"": 1.0, ""Li"": 2.0, ""O"": 1.0}",4.0,True,0.0,FAIL_ELEMENT_SET,0.0,0.19999999999999998,
train,hx7,antiperovskite,2,3350.0,-1500.0,False,False,/content/drive/MyDrive/Train_cif/hx7/relaxed_hx7.cif,ok,pymatgen_structure,Li2 Br1 O1,Li2BrO,"{""Br"": 1.0, ""Li"": 2.0, ""O"": 1.0}",4.0,True,0.0,FAIL_ELEMENT_SET,0.0,0.19999999999999998,
